id,Blog_id,Post_id
3745,83,3745
3746,70,3746
3747,76,3747
3748,96,3748
3749,27,3749
3750,64,3750
3751,26,3751
3752,90,3752
3753,36,3753
3754,79,3754
3755,1,3755
3756,31,3756
3757,72,3757
3758,95,3758
3759,54,3759
3760,67,3760
3761,76,3761
3762,89,3762
3763,5,3763
3764,58,3764
3765,59,3765
3766,52,3766
3767,14,3767
3768,30,3768
3769,3,3769
3770,65,3770
3771,64,3771
3772,46,3772
3773,59,3773
3774,52,3774
3775,6,3775
3776,21,3776
3777,62,3777
3778,67,3778
3779,85,3779
3780,28,3780
3781,95,3781
3782,80,3782
3783,21,3783
3784,37,3784
3785,47,3785
3786,9,3786
3787,20,3787
3788,20,3788
3789,68,3789
3790,49,3790
3791,80,3791
3792,2,3792
3793,4,3793
3794,7,3794
3795,75,3795
3796,68,3796
3797,43,3797
3798,93,3798
3799,13,3799
3800,76,3800
3801,54,3801
3802,92,3802
3803,60,3803
3804,16,3804
3805,90,3805
3806,95,3806
3807,74,3807
3808,47,3808
3809,31,3809
3810,43,3810
3811,95,3811
3812,29,3812
3813,34,3813
3814,87,3814
3815,16,3815
3816,46,3816
3817,60,3817
3818,11,3818
3819,57,3819
3820,1,3820
3821,65,3821
3822,68,3822
3823,80,3823
3824,67,3824
3825,31,3825
3826,75,3826
3827,36,3827
3828,81,3828
3829,66,3829
3830,17,3830
3831,76,3831
3832,76,3832
3833,12,3833
3834,94,3834
3835,54,3835
3836,16,3836
3837,22,3837
3838,62,3838
3839,19,3839
3840,35,3840
3841,72,3841
3842,7,3842
3843,31,3843
3844,46,3844
3845,68,3845
3846,67,3846
3847,4,3847
3848,48,3848
3849,31,3849
3850,79,3850
3851,28,3851
3852,1,3852
3853,31,3853
3854,27,3854
3855,57,3855
3856,33,3856
3857,55,3857
3858,60,3858
3859,11,3859
3860,13,3860
3861,89,3861
3862,71,3862
3863,48,3863
3864,26,3864
3865,81,3865
3866,17,3866
3867,27,3867
3868,89,3868
3869,42,3869
3870,97,3870
3871,54,3871
3872,56,3872
3873,7,3873
3874,71,3874
3875,35,3875
3876,76,3876
3877,54,3877
3878,84,3878
3879,92,3879
3880,17,3880
3881,23,3881
3882,66,3882
3883,11,3883
3884,10,3884
3885,36,3885
3886,82,3886
3887,71,3887
3888,21,3888
3889,75,3889
3890,30,3890
3891,31,3891
3892,78,3892
3893,74,3893
3894,91,3894
3895,10,3895
3896,15,3896
3897,78,3897
3898,55,3898
3899,81,3899
3900,5,3900
3901,56,3901
3902,8,3902
3903,49,3903
3904,30,3904
3905,53,3905
3906,28,3906
3907,68,3907
3908,59,3908
3909,37,3909
3910,22,3910
3911,90,3911
3912,41,3912
3913,74,3913
3914,75,3914
3915,87,3915
3916,7,3916
3917,29,3917
3918,27,3918
3919,87,3919
3920,91,3920
3921,27,3921
3922,91,3922
3923,81,3923
3924,36,3924
3925,92,3925
3926,82,3926
3927,9,3927
3928,67,3928
3929,51,3929
3930,91,3930
3931,83,3931
3932,49,3932
3933,28,3933
3934,81,3934
3935,10,3935
3936,35,3936
3937,83,3937
3938,44,3938
3939,79,3939
3940,44,3940
3941,73,3941
3942,24,3942
3943,62,3943
3944,75,3944
3945,28,3945
3946,20,3946
3947,87,3947
3948,81,3948
3949,77,3949
3950,32,3950
3951,54,3951
3952,19,3952
3953,96,3953
3954,89,3954
3955,69,3955
3956,11,3956
3957,29,3957
3958,39,3958
3959,76,3959
3960,59,3960
3961,28,3961
3962,54,3962
3963,7,3963
3964,63,3964
3965,85,3965
3966,14,3966
3967,90,3967
3968,2,3968
3969,6,3969
3970,39,3970
3971,16,3971
3972,73,3972
3973,76,3973
3974,41,3974
3975,8,3975
3976,24,3976
3977,58,3977
3978,92,3978
3979,79,3979
3980,99,3980
3981,83,3981
3982,18,3982
3983,54,3983
3984,75,3984
3985,49,3985
3986,68,3986
3987,63,3987
3988,80,3988
3989,68,3989
3990,35,3990
3991,62,3991
3992,49,3992
3993,48,3993
3994,31,3994
3995,1,3995
3996,77,3996
3997,44,3997
3998,95,3998
3999,90,3999
4000,76,4000
4001,19,4001
4002,39,4002
4003,15,4003
4004,92,4004
4005,92,4005
4006,89,4006
4007,37,4007
4008,8,4008
4009,85,4009
4010,72,4010
4011,37,4011
4012,74,4012
4013,88,4013
4014,58,4014
4015,49,4015
4016,61,4016
4017,10,4017
4018,55,4018
4019,17,4019
4020,84,4020
4021,35,4021
4022,56,4022
4023,16,4023
4024,95,4024
4025,98,4025
4026,78,4026
4027,10,4027
4028,63,4028
4029,95,4029
4030,14,4030
4031,27,4031
4032,36,4032
4033,7,4033
4034,86,4034
4035,6,4035
4036,69,4036
4037,71,4037
4038,89,4038
4039,21,4039
4040,43,4040
4041,98,4041
4042,22,4042
4043,15,4043
4044,8,4044
4045,67,4045
4046,4,4046
4047,25,4047
4048,94,4048
4049,83,4049
4050,58,4050
4051,5,4051
4052,10,4052
4053,77,4053
4054,40,4054
4055,73,4055
4056,25,4056
4057,37,4057
4058,87,4058
4059,60,4059
4060,86,4060
4061,10,4061
4062,96,4062
4063,66,4063
4064,77,4064
4065,99,4065
4066,86,4066
4067,34,4067
4068,68,4068
4069,91,4069
4070,94,4070
4071,65,4071
4072,23,4072
4073,63,4073
4074,22,4074
4075,65,4075
4076,65,4076
4077,43,4077
4078,91,4078
4079,20,4079
4080,8,4080
4081,42,4081
4082,68,4082
4083,66,4083
4084,50,4084
4085,94,4085
4086,100,4086
4087,44,4087
4088,47,4088
4089,56,4089
4090,15,4090
4091,33,4091
4092,78,4092
4093,55,4093
4094,84,4094
4095,11,4095
4096,36,4096
4097,92,4097
4098,64,4098
4099,14,4099
4100,2,4100
4101,9,4101
4102,99,4102
4103,14,4103
4104,52,4104
4105,22,4105
4106,4,4106
4107,62,4107
4108,44,4108
4109,11,4109
4110,86,4110
4111,70,4111
4112,85,4112
4113,13,4113
4114,78,4114
4115,21,4115
4116,33,4116
4117,28,4117
4118,1,4118
4119,10,4119
4120,4,4120
4121,100,4121
4122,3,4122
4123,19,4123
4124,40,4124
4125,72,4125
4126,77,4126
4127,86,4127
4128,88,4128
4129,65,4129
4130,41,4130
4131,88,4131
4132,21,4132
4133,48,4133
4134,96,4134
4135,4,4135
4136,84,4136
4137,100,4137
4138,90,4138
4139,56,4139
4140,23,4140
4141,71,4141
4142,59,4142
4143,58,4143
4144,87,4144
4145,24,4145
4146,33,4146
4147,22,4147
4148,58,4148
4149,100,4149
4150,26,4150
4151,23,4151
4152,59,4152
4153,9,4153
4154,25,4154
4155,89,4155
4156,21,4156
4157,48,4157
4158,5,4158
4159,32,4159
4160,96,4160
4161,41,4161
4162,36,4162
4163,91,4163
4164,48,4164
4165,20,4165
4166,92,4166
4167,91,4167
4168,67,4168
4169,58,4169
4170,52,4170
4171,29,4171
4172,90,4172
4173,98,4173
4174,33,4174
4175,22,4175
4176,49,4176
4177,54,4177
4178,13,4178
4179,22,4179
4180,51,4180
4181,60,4181
4182,40,4182
4183,46,4183
4184,77,4184
4185,66,4185
4186,67,4186
4187,8,4187
4188,68,4188
4189,93,4189
4190,14,4190
4191,14,4191
4192,27,4192
4193,8,4193
4194,14,4194
4195,62,4195
4196,35,4196
4197,14,4197
4198,38,4198
4199,97,4199
4200,57,4200
4201,92,4201
4202,77,4202
4203,45,4203
4204,82,4204
4205,9,4205
4206,8,4206
4207,97,4207
4208,57,4208
4209,67,4209
4210,94,4210
4211,18,4211
4212,24,4212
4213,4,4213
4214,34,4214
4215,44,4215
4216,35,4216
4217,89,4217
4218,42,4218
4219,49,4219
4220,98,4220
4221,55,4221
4222,83,4222
4223,39,4223
4224,90,4224
4225,91,4225
4226,7,4226
4227,8,4227
4228,60,4228
4229,99,4229
4230,86,4230
4231,73,4231
4232,64,4232
4233,35,4233
4234,98,4234
4235,51,4235
4236,10,4236
4237,41,4237
4238,56,4238
4239,74,4239
4240,3,4240
4241,47,4241
4242,38,4242
4243,44,4243
4244,80,4244
4245,52,4245
4246,50,4246
4247,72,4247
4248,26,4248
4249,10,4249
4250,85,4250
4251,13,4251
4252,85,4252
4253,41,4253
4254,40,4254
4255,83,4255
4256,59,4256
4257,56,4257
4258,33,4258
4259,79,4259
4260,93,4260
4261,11,4261
4262,59,4262
4263,43,4263
4264,92,4264
4265,61,4265
4266,77,4266
4267,91,4267
4268,59,4268
4269,13,4269
4270,92,4270
4271,9,4271
4272,85,4272
4273,37,4273
4274,84,4274
4275,83,4275
4276,41,4276
4277,63,4277
4278,40,4278
4279,63,4279
4280,53,4280
4281,23,4281
4282,83,4282
4283,4,4283
4284,75,4284
4285,70,4285
4286,90,4286
4287,7,4287
4288,72,4288
4289,32,4289
4290,97,4290
4291,85,4291
4292,100,4292
4293,32,4293
4294,57,4294
4295,73,4295
4296,33,4296
4297,38,4297
4298,94,4298
4299,65,4299
4300,2,4300
4301,15,4301
4302,88,4302
4303,27,4303
4304,45,4304
4305,29,4305
4306,46,4306
4307,26,4307
4308,62,4308
4309,70,4309
4310,95,4310
4311,63,4311
4312,60,4312
4313,14,4313
4314,40,4314
4315,27,4315
4316,11,4316
4317,11,4317
4318,20,4318
4319,73,4319
4320,51,4320
4321,33,4321
4322,69,4322
4323,87,4323
4324,50,4324
4325,36,4325
4326,56,4326
4327,25,4327
4328,16,4328
4329,84,4329
4330,12,4330
4331,3,4331
4332,49,4332
4333,98,4333
4334,55,4334
4335,57,4335
4336,87,4336
4337,19,4337
4338,10,4338
4339,71,4339
4340,8,4340
4341,61,4341
4342,93,4342
4343,70,4343
4344,81,4344
4345,66,4345
4346,34,4346
4347,16,4347
4348,51,4348
4349,22,4349
4350,52,4350
4351,80,4351
4352,7,4352
4353,60,4353
4354,55,4354
4355,43,4355
4356,40,4356
4357,13,4357
4358,62,4358
4359,23,4359
4360,18,4360
4361,46,4361
4362,75,4362
4363,8,4363
4364,64,4364
4365,84,4365
4366,40,4366
4367,9,4367
4368,4,4368
4369,70,4369
4370,67,4370
4371,20,4371
4372,54,4372
4373,57,4373
4374,100,4374
4375,66,4375
4376,69,4376
4377,10,4377
4378,67,4378
4379,26,4379
4380,86,4380
4381,35,4381
4382,92,4382
4383,62,4383
4384,58,4384
4385,71,4385
4386,36,4386
4387,75,4387
4388,50,4388
4389,95,4389
4390,38,4390
4391,87,4391
4392,30,4392
4393,64,4393
4394,66,4394
4395,46,4395
4396,95,4396
4397,41,4397
4398,32,4398
4399,8,4399
4400,29,4400
4401,54,4401
4402,88,4402
4403,27,4403
4404,68,4404
4405,61,4405
4406,9,4406
4407,96,4407
4408,10,4408
4409,16,4409
4410,64,4410
4411,99,4411
4412,18,4412
4413,81,4413
4414,35,4414
4415,56,4415
4416,26,4416
4417,93,4417
4418,36,4418
4419,28,4419
4420,6,4420
4421,91,4421
4422,52,4422
4423,82,4423
4424,69,4424
4425,69,4425
4426,41,4426
4427,15,4427
4428,38,4428
4429,56,4429
4430,46,4430
4431,90,4431
4432,64,4432
4433,4,4433
4434,55,4434
4435,62,4435
4436,96,4436
4437,68,4437
4438,55,4438
4439,93,4439
4440,97,4440
4441,7,4441
4442,55,4442
4443,92,4443
4444,1,4444
4445,16,4445
4446,98,4446
4447,64,4447
4448,77,4448
4449,25,4449
4450,66,4450
4451,36,4451
4452,48,4452
4453,45,4453
4454,89,4454
4455,89,4455
4456,33,4456
4457,37,4457
4458,44,4458
4459,19,4459
4460,44,4460
4461,93,4461
4462,41,4462
4463,96,4463
4464,9,4464
4465,26,4465
4466,100,4466
4467,52,4467
4468,24,4468
4469,88,4469
4470,99,4470
4471,59,4471
4472,34,4472
4473,54,4473
4474,65,4474
4475,63,4475
4476,91,4476
4477,24,4477
4478,12,4478
4479,18,4479
4480,7,4480
4481,6,4481
4482,34,4482
4483,80,4483
4484,53,4484
4485,60,4485
4486,80,4486
4487,34,4487
4488,8,4488
4489,68,4489
4490,64,4490
4491,79,4491
4492,19,4492
4493,3,4493
4494,72,4494
4495,53,4495
4496,77,4496
4497,8,4497
4498,88,4498
4499,27,4499
4500,46,4500
4501,86,4501
4502,90,4502
4503,44,4503
4504,27,4504
4505,81,4505
4506,49,4506
4507,56,4507
4508,99,4508
4509,10,4509
4510,13,4510
4511,82,4511
4512,87,4512
4513,70,4513
4514,2,4514
4515,36,4515
4516,73,4516
4517,47,4517
4518,58,4518
4519,62,4519
4520,23,4520
4521,6,4521
4522,73,4522
4523,90,4523
4524,60,4524
4525,40,4525
4526,54,4526
4527,61,4527
4528,28,4528
4529,95,4529
4530,71,4530
4531,100,4531
4532,85,4532
4533,6,4533
4534,41,4534
4535,84,4535
4536,43,4536
4537,12,4537
4538,63,4538
4539,65,4539
4540,51,4540
4541,91,4541
4542,13,4542
4543,26,4543
4544,10,4544
4545,93,4545
4546,92,4546
4547,44,4547
4548,100,4548
4549,21,4549
4550,84,4550
4551,13,4551
4552,33,4552
4553,79,4553
4554,9,4554
4555,49,4555
4556,12,4556
4557,74,4557
4558,67,4558
4559,16,4559
4560,30,4560
4561,20,4561
4562,39,4562
4563,42,4563
4564,43,4564
4565,92,4565
4566,84,4566
4567,4,4567
4568,29,4568
4569,99,4569
4570,57,4570
4571,25,4571
4572,9,4572
4573,84,4573
4574,39,4574
4575,56,4575
4576,85,4576
4577,17,4577
4578,96,4578
4579,56,4579
4580,80,4580
4581,28,4581
4582,44,4582
4583,91,4583
4584,71,4584
4585,65,4585
4586,40,4586
4587,81,4587
4588,66,4588
4589,41,4589
4590,55,4590
4591,38,4591
4592,12,4592
4593,94,4593
4594,13,4594
4595,12,4595
4596,40,4596
4597,92,4597
4598,87,4598
4599,57,4599
4600,71,4600
4601,21,4601
4602,88,4602
4603,8,4603
4604,39,4604
4605,32,4605
4606,29,4606
4607,73,4607
4608,30,4608
4609,2,4609
4610,2,4610
4611,6,4611
4612,68,4612
4613,90,4613
4614,10,4614
4615,84,4615
4616,33,4616
4617,23,4617
4618,87,4618
4619,83,4619
4620,73,4620
4621,29,4621
4622,6,4622
4623,69,4623
4624,36,4624
4625,10,4625
4626,18,4626
4627,27,4627
4628,48,4628
4629,3,4629
4630,54,4630
4631,100,4631
4632,77,4632
4633,12,4633
4634,57,4634
4635,65,4635
4636,96,4636
4637,76,4637
4638,97,4638
4639,79,4639
4640,13,4640
4641,85,4641
4642,2,4642
4643,94,4643
4644,75,4644
4645,6,4645
4646,16,4646
4647,34,4647
4648,99,4648
4649,77,4649
4650,45,4650
4651,41,4651
4652,15,4652
4653,89,4653
4654,16,4654
4655,19,4655
4656,78,4656
4657,35,4657
4658,74,4658
4659,1,4659
4660,54,4660
4661,22,4661
4662,65,4662
4663,90,4663
4664,97,4664
4665,66,4665
4666,32,4666
4667,27,4667
4668,6,4668
4669,86,4669
4670,19,4670
4671,94,4671
4672,41,4672
4673,57,4673
4674,92,4674
4675,76,4675
4676,76,4676
4677,24,4677
4678,94,4678
4679,10,4679
4680,82,4680
4681,30,4681
4682,56,4682
4683,99,4683
4684,25,4684
4685,73,4685
4686,90,4686
4687,5,4687
4688,63,4688
4689,45,4689
4690,29,4690
4691,22,4691
4692,61,4692
4693,57,4693
4694,43,4694
4695,16,4695
4696,86,4696
4697,68,4697
4698,89,4698
4699,69,4699
4700,71,4700
4701,11,4701
4702,99,4702
4703,99,4703
4704,91,4704
4705,85,4705
4706,59,4706
4707,65,4707
4708,48,4708
4709,67,4709
4710,27,4710
4711,7,4711
4712,84,4712
4713,29,4713
4714,37,4714
4715,5,4715
4716,21,4716
4717,60,4717
4718,51,4718
4719,15,4719
4720,81,4720
4721,93,4721
4722,55,4722
4723,27,4723
4724,22,4724
4725,45,4725
4726,42,4726
4727,85,4727
4728,33,4728
4729,91,4729
4730,6,4730
4731,53,4731
4732,87,4732
4733,82,4733
4734,4,4734
4735,82,4735
4736,1,4736
4737,52,4737
4738,71,4738
4739,45,4739
4740,11,4740
4741,92,4741
4742,91,4742
4743,25,4743
4744,32,4744
4745,71,4745
4746,86,4746
4747,32,4747
4748,29,4748
4749,62,4749
4750,100,4750
4751,91,4751
4752,32,4752
4753,13,4753
4754,90,4754
4755,46,4755
4756,57,4756
4757,94,4757
4758,93,4758
4759,19,4759
4760,26,4760
4761,21,4761
4762,92,4762
4763,88,4763
4764,73,4764
4765,31,4765
4766,65,4766
4767,13,4767
4768,99,4768
4769,53,4769
4770,40,4770
4771,3,4771
4772,81,4772
4773,78,4773
4774,59,4774
4775,66,4775
4776,81,4776
4777,51,4777
4778,95,4778
4779,32,4779
4780,22,4780
4781,91,4781
4782,74,4782
4783,7,4783
4784,30,4784
4785,20,4785
4786,95,4786
4787,94,4787
4788,72,4788
4789,15,4789
4790,82,4790
4791,50,4791
4792,56,4792
4793,31,4793
4794,81,4794
4795,89,4795
4796,37,4796
4797,79,4797
4798,10,4798
4799,12,4799
4800,69,4800
4801,63,4801
4802,51,4802
4803,17,4803
4804,66,4804
4805,25,4805
4806,21,4806
4807,21,4807
4808,20,4808
4809,54,4809
4810,13,4810
4811,8,4811
4812,52,4812
4813,89,4813
4814,12,4814
4815,33,4815
4816,41,4816
4817,46,4817
4818,44,4818
4819,84,4819
4820,75,4820
4821,97,4821
4822,25,4822
4823,55,4823
4824,61,4824
4825,8,4825
4826,60,4826
4827,20,4827
4828,80,4828
4829,93,4829
4830,22,4830
4831,72,4831
4832,80,4832
4833,86,4833
4834,3,4834
4835,64,4835
4836,53,4836
4837,41,4837
4838,34,4838
4839,77,4839
4840,50,4840
4841,47,4841
4842,63,4842
4843,57,4843
4844,52,4844
4845,2,4845
4846,35,4846
4847,85,4847
4848,53,4848
4849,21,4849
4850,2,4850
4851,45,4851
4852,89,4852
4853,6,4853
4854,76,4854
4855,55,4855
4856,2,4856
4857,91,4857
4858,2,4858
4859,9,4859
4860,12,4860
4861,75,4861
4862,41,4862
4863,21,4863
4864,70,4864
4865,35,4865
4866,44,4866
4867,69,4867
4868,20,4868
4869,24,4869
4870,38,4870
4871,80,4871
4872,30,4872
4873,64,4873
4874,94,4874
4875,63,4875
4876,52,4876
4877,75,4877
4878,59,4878
4879,86,4879
4880,33,4880
4881,100,4881
4882,68,4882
4883,78,4883
4884,56,4884
4885,99,4885
4886,81,4886
4887,52,4887
4888,76,4888
4889,95,4889
4890,90,4890
4891,15,4891
4892,85,4892
4893,47,4893
4894,90,4894
4895,13,4895
4896,18,4896
4897,63,4897
4898,69,4898
4899,67,4899
4900,41,4900
4901,41,4901
4902,7,4902
4903,73,4903
4904,29,4904
4905,37,4905
4906,59,4906
4907,49,4907
4908,4,4908
4909,2,4909
4910,86,4910
4911,90,4911
4912,1,4912
4913,35,4913
4914,20,4914
4915,25,4915
4916,66,4916
4917,83,4917
4918,20,4918
4919,45,4919
4920,57,4920
4921,19,4921
4922,12,4922
4923,16,4923
4924,96,4924
4925,14,4925
4926,91,4926
4927,6,4927
4928,88,4928
4929,90,4929
4930,93,4930
4931,69,4931
4932,42,4932
4933,75,4933
4934,92,4934
4935,47,4935
4936,56,4936
4937,63,4937
4938,42,4938
4939,62,4939
4940,4,4940
4941,50,4941
4942,99,4942
4943,81,4943
4944,7,4944
4945,83,4945
4946,58,4946
4947,44,4947
4948,74,4948
4949,28,4949
4950,82,4950
4951,59,4951
4952,13,4952
4953,55,4953
4954,16,4954
4955,38,4955
4956,75,4956
4957,38,4957
4958,59,4958
4959,86,4959
4960,39,4960
4961,66,4961
4962,65,4962
4963,61,4963
4964,18,4964
4965,24,4965
4966,58,4966
4967,19,4967
4968,49,4968
4969,4,4969
4970,65,4970
4971,8,4971
4972,100,4972
4973,34,4973
4974,4,4974
4975,81,4975
4976,42,4976
4977,6,4977
4978,34,4978
4979,98,4979
4980,10,4980
4981,82,4981
4982,35,4982
4983,46,4983
4984,61,4984
4985,100,4985
4986,15,4986
4987,99,4987
4988,87,4988
4989,31,4989
4990,66,4990
4991,26,4991
4992,66,4992
4993,77,4993
4994,64,4994
4995,64,4995
4996,85,4996
4997,36,4997
4998,77,4998
4999,62,4999
5000,92,5000
5001,41,5001
5002,30,5002
5003,55,5003
5004,76,5004
5005,14,5005
5006,30,5006
5007,6,5007
5008,55,5008
5009,3,5009
5010,43,5010
5011,97,5011
5012,16,5012
5013,14,5013
5014,10,5014
5015,22,5015
5016,22,5016
5017,80,5017
5018,74,5018
5019,72,5019
5020,50,5020
5021,13,5021
5022,53,5022
5023,51,5023
5024,62,5024
5025,22,5025
5026,19,5026
5027,90,5027
5028,56,5028
5029,68,5029
5030,72,5030
5031,44,5031
5032,17,5032
5033,46,5033
5034,5,5034
5035,54,5035
5036,51,5036
5037,91,5037
5038,34,5038
5039,38,5039
5040,48,5040
5041,47,5041
5042,67,5042
5043,25,5043
5044,75,5044
5045,60,5045
5046,54,5046
5047,51,5047
5048,53,5048
5049,44,5049
5050,73,5050
5051,9,5051
5052,9,5052
5053,98,5053
5054,70,5054
5055,23,5055
5056,97,5056
5057,31,5057
5058,97,5058
5059,44,5059
5060,69,5060
5061,81,5061
5062,100,5062
5063,78,5063
5064,67,5064
5065,13,5065
5066,42,5066
5067,43,5067
5068,21,5068
5069,21,5069
5070,31,5070
5071,20,5071
5072,78,5072
5073,34,5073
5074,12,5074
5075,75,5075
5076,52,5076
5077,42,5077
5078,54,5078
5079,91,5079
5080,28,5080
5081,14,5081
5082,93,5082
5083,44,5083
5084,25,5084
5085,51,5085
5086,37,5086
5087,100,5087
5088,11,5088
5089,15,5089
5090,50,5090
5091,61,5091
5092,31,5092
5093,30,5093
5094,91,5094
5095,3,5095
5096,4,5096
5097,34,5097
5098,96,5098
5099,75,5099
5100,56,5100
5101,5,5101
5102,99,5102
5103,39,5103
5104,43,5104
5105,49,5105
5106,57,5106
5107,28,5107
5108,27,5108
5109,58,5109
5110,30,5110
5111,26,5111
5112,34,5112
5113,22,5113
5114,100,5114
5115,14,5115
5116,66,5116
5117,42,5117
5118,74,5118
5119,9,5119
5120,84,5120
5121,51,5121
5122,36,5122
5123,8,5123
5124,48,5124
5125,42,5125
5126,76,5126
5127,12,5127
5128,90,5128
5129,10,5129
5130,98,5130
5131,78,5131
5132,17,5132
5133,74,5133
5134,42,5134
5135,80,5135
5136,48,5136
5137,55,5137
5138,3,5138
5139,34,5139
5140,6,5140
5141,1,5141
5142,96,5142
5143,85,5143
5144,79,5144
5145,56,5145
5146,25,5146
5147,68,5147
5148,72,5148
5149,72,5149
5150,86,5150
5151,64,5151
5152,15,5152
5153,60,5153
5154,45,5154
5155,15,5155
5156,69,5156
5157,69,5157
5158,77,5158
5159,87,5159
5160,77,5160
5161,98,5161
5162,100,5162
5163,27,5163
5164,38,5164
5165,8,5165
5166,36,5166
5167,55,5167
5168,43,5168
5169,82,5169
5170,10,5170
5171,92,5171
5172,39,5172
5173,64,5173
5174,55,5174
5175,25,5175
5176,60,5176
5177,43,5177
5178,88,5178
5179,78,5179
5180,42,5180
5181,76,5181
5182,65,5182
5183,34,5183
5184,51,5184
5185,21,5185
5186,77,5186
5187,26,5187
5188,39,5188
5189,84,5189
5190,70,5190
5191,27,5191
5192,80,5192
5193,36,5193
5194,94,5194
5195,24,5195
5196,65,5196
5197,18,5197
5198,66,5198
5199,37,5199
5200,59,5200
5201,31,5201
5202,12,5202
5203,50,5203
5204,57,5204
5205,57,5205
5206,53,5206
5207,86,5207
5208,54,5208
5209,86,5209
5210,89,5210
5211,66,5211
5212,70,5212
5213,93,5213
5214,96,5214
5215,68,5215
5216,95,5216
5217,56,5217
5218,42,5218
5219,76,5219
5220,39,5220
5221,53,5221
5222,75,5222
5223,87,5223
5224,83,5224
5225,9,5225
5226,88,5226
5227,17,5227
5228,61,5228
5229,7,5229
5230,40,5230
5231,25,5231
5232,16,5232
5233,8,5233
5234,38,5234
5235,14,5235
5236,67,5236
5237,99,5237
5238,99,5238
5239,27,5239
5240,77,5240
5241,53,5241
5242,78,5242
5243,31,5243
5244,58,5244
5245,98,5245
5246,92,5246
5247,29,5247
5248,70,5248
5249,85,5249
5250,97,5250
5251,38,5251
5252,56,5252
5253,19,5253
5254,18,5254
5255,55,5255
5256,30,5256
5257,51,5257
5258,64,5258
5259,88,5259
5260,15,5260
5261,37,5261
5262,40,5262
5263,74,5263
5264,44,5264
5265,62,5265
5266,100,5266
5267,79,5267
5268,31,5268
5269,22,5269
5270,70,5270
5271,5,5271
5272,57,5272
5273,79,5273
5274,74,5274
5275,9,5275
5276,51,5276
5277,21,5277
5278,83,5278
5279,22,5279
5280,12,5280
5281,70,5281
5282,33,5282
5283,58,5283
5284,85,5284
5285,92,5285
5286,41,5286
5287,88,5287
5288,71,5288
5289,73,5289
5290,22,5290
5291,71,5291
5292,54,5292
5293,21,5293
5294,25,5294
5295,63,5295
5296,10,5296
5297,44,5297
5298,98,5298
5299,87,5299
5300,52,5300
5301,60,5301
5302,88,5302
5303,53,5303
5304,78,5304
5305,16,5305
5306,56,5306
5307,33,5307
5308,9,5308
5309,9,5309
5310,54,5310
5311,15,5311
5312,40,5312
5313,25,5313
5314,38,5314
5315,9,5315
5316,81,5316
5317,70,5317
5318,80,5318
5319,96,5319
5320,84,5320
5321,8,5321
5322,24,5322
5323,84,5323
5324,42,5324
5325,27,5325
5326,96,5326
5327,41,5327
5328,30,5328
5329,4,5329
5330,88,5330
5331,93,5331
5332,26,5332
5333,78,5333
5334,91,5334
5335,7,5335
5336,80,5336
5337,73,5337
5338,46,5338
5339,54,5339
5340,61,5340
5341,95,5341
5342,74,5342
5343,26,5343
5344,62,5344
5345,52,5345
5346,29,5346
5347,44,5347
5348,56,5348
5349,69,5349
5350,76,5350
5351,68,5351
5352,79,5352
5353,15,5353
5354,50,5354
5355,44,5355
5356,59,5356
5357,34,5357
5358,78,5358
5359,23,5359
5360,71,5360
5361,40,5361
5362,21,5362
5363,10,5363
5364,24,5364
5365,25,5365
5366,43,5366
5367,89,5367
5368,51,5368
5369,4,5369
5370,14,5370
5371,62,5371
5372,21,5372
5373,14,5373
5374,32,5374
5375,19,5375
5376,79,5376
5377,52,5377
5378,77,5378
5379,80,5379
5380,9,5380
5381,39,5381
5382,76,5382
5383,48,5383
5384,55,5384
5385,50,5385
5386,60,5386
5387,54,5387
5388,96,5388
5389,68,5389
5390,33,5390
5391,2,5391
5392,1,5392
5393,4,5393
5394,34,5394
5395,100,5395
5396,65,5396
5397,57,5397
5398,38,5398
5399,32,5399
5400,23,5400
5401,65,5401
5402,69,5402
5403,75,5403
5404,52,5404
5405,51,5405
5406,53,5406
5407,8,5407
5408,72,5408
5409,91,5409
5410,35,5410
5411,88,5411
5412,89,5412
5413,59,5413
5414,26,5414
5415,72,5415
5416,50,5416
5417,40,5417
5418,38,5418
5419,25,5419
5420,31,5420
5421,45,5421
5422,26,5422
5423,1,5423
5424,99,5424
5425,55,5425
5426,78,5426
5427,67,5427
5428,26,5428
5429,4,5429
5430,16,5430
5431,86,5431
5432,77,5432
5433,74,5433
5434,87,5434
5435,76,5435
5436,27,5436
5437,76,5437
5438,16,5438
5439,43,5439
5440,67,5440
5441,71,5441
5442,66,5442
5443,14,5443
5444,23,5444
5445,69,5445
5446,64,5446
5447,22,5447
5448,40,5448
5449,38,5449
5450,18,5450
5451,9,5451
5452,70,5452
5453,45,5453
5454,72,5454
5455,18,5455
5456,11,5456
5457,93,5457
5458,53,5458
5459,47,5459
5460,20,5460
5461,10,5461
5462,43,5462
5463,75,5463
5464,21,5464
5465,37,5465
5466,80,5466
5467,40,5467
5468,50,5468
5469,75,5469
5470,74,5470
5471,99,5471
5472,62,5472
5473,46,5473
5474,82,5474
5475,45,5475
5476,47,5476
5477,64,5477
5478,44,5478
5479,43,5479
5480,13,5480
5481,79,5481
5482,25,5482
5483,32,5483
5484,58,5484
5485,88,5485
5486,20,5486
5487,75,5487
5488,89,5488
5489,68,5489
5490,78,5490
5491,28,5491
5492,80,5492
